country,year,month,date,shipments,container_total,shipments_vrac,weight_total,
INDONESIA,2021,Nov,11/1/2021,33,165,0,4032020.15,
IRELAND,2021,Nov,11/1/2021,1,1,0,3596,
ITALY,2021,Nov,11/1/2021,11,20,0,237616,
IVORY COAST,2021,Nov,11/1/2021,2,2,0,33322,
JAMAICA,2021,Nov,11/1/2021,7,8,0,130514.51,
JAPAN,2021,Nov,11/1/2021,22,4,18,185614.3,
JORDAN,2021,Nov,11/1/2021,4,4,0,24368.37,
KENYA,2021,Nov,11/1/2021,1,1,0,13689.25,
MALAYSIA,2021,Nov,11/1/2021,3,3,0,59354,
MARTINIQUE,2021,Nov,11/1/2021,3,3,0,48210,
MEXICO,2021,Nov,11/1/2021,40,98,0,1885571.54,
MOROCCO,2021,Nov,11/1/2021,1,1,0,24417.7,
NETHERLANDS,2021,Nov,11/1/2021,89,226,4,9186130.46,
NETHERLANDS ANTILLES,2021,Nov,11/1/2021,3,3,0,22608,
NEW ZEALAND,2021,Nov,11/1/2021,1,1,0,7862.4,
NORWAY,2021,Nov,11/1/2021,4,4,0,110361,
PAKISTAN,2021,Nov,11/1/2021,5,7,0,148302.43,
PANAMA,2021,Nov,11/1/2021,68,86,0,1417589.12,
PARAGUAY,2021,Nov,11/1/2021,1,1,0,28520,
PERU,2021,Nov,11/1/2021,49,120,0,2626685,
POLAND,2021,Nov,11/1/2021,37,49,1,9468959.17,
PORTUGAL,2021,Nov,11/1/2021,1,1,0,27046.7,
PUERTO RICO,2021,Nov,11/1/2021,12,4,9,18814647.4,
ROMANIA,2021,Nov,11/1/2021,1,2,0,52221,
RUSSIA,2021,Nov,11/1/2021,16,46,0,1291602.98,
SAUDI ARABIA,2021,Nov,11/1/2021,2,11,0,242549,
SINGAPORE,2021,Nov,11/1/2021,2,2,0,18860.46,
SOUTH AFRICA,2021,Nov,11/1/2021,1,1,0,26340,
SOUTH KOREA,2021,Nov,11/1/2021,55,92,4,1419842.32,
SPAIN,2021,Nov,11/1/2021,44,93,0,1717153.55,
SWITZERLAND,2021,Nov,11/1/2021,12,0,12,3460873,
TAIWAN,2021,Nov,11/1/2021,11,52,0,928437.08,
THAILAND,2021,Nov,11/1/2021,12,13,2,222340.91,
TRINIDAD AND TOBAGO,2021,Nov,11/1/2021,3,4,0,83395,
TUNISIA,2021,Nov,11/1/2021,4,4,0,98825,
TURKEY,2021,Nov,11/1/2021,21,29,3,38797075.23,
UKRAINE,2021,Nov,11/1/2021,3,15,0,406432,
UNITED ARAB EMIRATES,2021,Nov,11/1/2021,3,8,0,51152.11,
UNITED KINGDOM,2021,Nov,11/1/2021,10,23,0,561476.52,
URUGUAY,2021,Nov,11/1/2021,3,3,0,73899.99,
US VIRGIN ISLANDS,2021,Nov,11/1/2021,1,1,0,11000,
USA,2021,Nov,11/1/2021,1166,1723,50,74025820.7,
ARGENTINA,2021,Dec,12/1/2021,14,10,8,342274.59,
ARUBA,2021,Dec,12/1/2021,4,2,2,4791997,
BELGIUM,2021,Dec,12/1/2021,46,121,0,2831565.33,
BRAZIL,2021,Dec,12/1/2021,168,321,0,8178387.73,
CANADA,2021,Dec,12/1/2021,98,106,0,1461507.72,
CHILE,2021,Dec,12/1/2021,63,71,0,835268.1,
CHINA,2021,Dec,12/1/2021,854,1305,1,29775039.23,
CHINA,2021,Dec,12/1/2021,39,105,0,2535088.9,
COLOMBIA,2021,Dec,12/1/2021,76,416,1,22120676.67,
COSTA RICA,2021,Dec,12/1/2021,17,47,0,714133.64,
DENMARK,2021,Dec,12/1/2021,3,5,0,54454.02,
DOMINICAN REPUBLIC,2021,Dec,12/1/2021,48,110,1,9606197.41,
ECUADOR,2021,Dec,12/1/2021,1,1,0,18360,
EGYPT,2021,Dec,12/1/2021,4,5,0,125761.6,
EL SALVADOR,2021,Dec,12/1/2021,2,4,0,15127.68,
FINLAND,2021,Dec,12/1/2021,2,2,0,27931,
FRANCE,2021,Dec,12/1/2021,137,160,0,2907921.66,
GERMANY,2021,Dec,12/1/2021,22,27,0,601088.99,
GREECE,2021,Dec,12/1/2021,1,1,0,24922,
GUATEMALA,2021,Dec,12/1/2021,25,40,4,3061569.39,
HONDURAS,2021,Dec,12/1/2021,34,34,0,568515.88,
INDIA,2021,Dec,12/1/2021,75,168,0,3974546.75,
INDONESIA,2021,Dec,12/1/2021,45,144,21,21039829.52,
IRELAND,2021,Dec,12/1/2021,4,5,0,118601.28,
ISRAEL,2021,Dec,12/1/2021,1,1,0,27521,
ITALY,2021,Dec,12/1/2021,9,10,0,110548.88,
IVORY COAST,2021,Dec,12/1/2021,1,1,0,18875,
JAMAICA,2021,Dec,12/1/2021,18,25,0,444482.53,
JAPAN,2021,Dec,12/1/2021,19,7,13,180855,
LITHUANIA,2021,Dec,12/1/2021,1,2,0,51302,
MALAYSIA,2021,Dec,12/1/2021,6,7,0,139337.04,
MEXICO,2021,Dec,12/1/2021,29,89,0,1683790.1,
NETHERLANDS,2021,Dec,12/1/2021,62,214,0,5032110.09,
NETHERLANDS ANTILLES,2021,Dec,12/1/2021,12,12,0,115036,
NEW ZEALAND,2021,Dec,12/1/2021,1,1,0,7524.8,
NICARAGUA,2021,Dec,12/1/2021,10,0,10,4819923,
NORWAY,2021,Dec,12/1/2021,3,3,0,80964,
PAKISTAN,2021,Dec,12/1/2021,2,3,0,73213,
PANAMA,2021,Dec,12/1/2021,101,164,0,3470218.72,
PERU,2021,Dec,12/1/2021,47,232,0,5034085,
POLAND,2021,Dec,12/1/2021,30,41,0,1090461.52,
PORTUGAL,2021,Dec,12/1/2021,12,34,0,812265.1,
PUERTO RICO,2021,Dec,12/1/2021,2,2,0,22647.7,
RUSSIA,2021,Dec,12/1/2021,5,22,0,543411.46,
SAUDI ARABIA,2021,Dec,12/1/2021,5,41,0,907840,
SENEGAL,2021,Dec,12/1/2021,1,4,0,81366,
SINGAPORE,2021,Dec,12/1/2021,1,2,0,36006,
SOMALIA,2021,Dec,12/1/2021,1,1,0,19200,
SOUTH AFRICA,2021,Dec,12/1/2021,2,2,0,45821.6,
SOUTH KOREA,2021,Dec,12/1/2021,40,78,5,1260481.7,
SPAIN,2021,Dec,12/1/2021,37,63,3,8569471.73,
SRI LANKA,2021,Dec,12/1/2021,1,1,0,11915.96,
SWEDEN,2021,Dec,12/1/2021,2,2,0,30850,
SWITZERLAND,2021,Dec,12/1/2021,8,0,8,3450542,
TAIWAN,2021,Dec,12/1/2021,38,135,0,2455313.72,
THAILAND,2021,Dec,12/1/2021,10,6,4,138605.5,
TRINIDAD AND TOBAGO,2021,Dec,12/1/2021,4,4,0,104836.46,
TUNISIA,2021,Dec,12/1/2021,2,2,0,49504,
TURKEY,2021,Dec,12/1/2021,49,97,7,123938009.2,
UKRAINE,2021,Dec,12/1/2021,6,37,0,992805,
UNITED ARAB EMIRATES,2021,Dec,12/1/2021,2,7,0,150917,
UNITED KINGDOM,2021,Dec,12/1/2021,8,16,0,368552.29,
URUGUAY,2021,Dec,12/1/2021,2,8,0,168901,
US VIRGIN ISLANDS,2021,Dec,12/1/2021,5,2,3,14795779,
USA,2021,Dec,12/1/2021,1276,1665,59,151614899.4,
ARGENTINA,2022,Jan,1/1/2022,3,7,0,166978,
ARUBA,2022,Jan,1/1/2022,1,0,1,7812993,
AUSTRALIA,2022,Jan,1/1/2022,1,1,0,2750,
BELGIUM,2022,Jan,1/1/2022,26,49,0,1057777.72,
BRAZIL,2022,Jan,1/1/2022,125,305,0,7996778.31,
CANADA,2022,Jan,1/1/2022,113,116,0,1423297.44,
CHILE,2022,Jan,1/1/2022,40,42,0,394957.03,
CHINA,2022,Jan,1/1/2022,649,993,8,18178477.97,
CHINA,2022,Jan,1/1/2022,20,52,0,1180285.66,
COLOMBIA,2022,Jan,1/1/2022,57,334,0,8194009.02,
COSTA RICA,2022,Jan,1/1/2022,13,46,0,542810.56,
DOMINICAN REPUBLIC,2022,Jan,1/1/2022,34,85,0,1809715.19,
ECUADOR,2022,Jan,1/1/2022,4,6,0,130740.47,
EGYPT,2022,Jan,1/1/2022,4,16,0,261011,
EL SALVADOR,2022,Jan,1/1/2022,3,3,0,11474.95,
FRANCE,2022,Jan,1/1/2022,98,111,0,2100569.9,
GERMANY,2022,Jan,1/1/2022,24,30,2,628981.99,
GUADELOUPE,2022,Jan,1/1/2022,4,4,0,76256,
GUATEMALA,2022,Jan,1/1/2022,36,155,8,13529611.13,
HONDURAS,2022,Jan,1/1/2022,29,57,0,1241181.2,
INDIA,2022,Jan,1/1/2022,61,190,2,4297721.06,
INDONESIA,2022,Jan,1/1/2022,21,61,10,7736027.08,
IRELAND,2022,Jan,1/1/2022,4,4,0,83840,
ISRAEL,2022,Jan,1/1/2022,1,1,0,16265.6,
ITALY,2022,Jan,1/1/2022,12,19,0,205672.89,
IVORY COAST,2022,Jan,1/1/2022,1,1,0,18975,
JAMAICA,2022,Jan,1/1/2022,12,21,0,404897.44,
JAPAN,2022,Jan,1/1/2022,127,0,127,319721,
LEBANON,2022,Jan,1/1/2022,1,1,0,9818,
LITHUANIA,2022,Jan,1/1/2022,1,1,0,25985.23,
MALAYSIA,2022,Jan,1/1/2022,8,9,0,163167.63,
MARTINIQUE,2022,Jan,1/1/2022,3,3,0,21484,
MEXICO,2022,Jan,1/1/2022,37,84,3,1638829.76,
NETHERLANDS,2022,Jan,1/1/2022,63,146,0,3133122.57,
NETHERLANDS ANTILLES,2022,Jan,1/1/2022,7,7,0,100130,
NIGERIA,2022,Jan,1/1/2022,1,1,0,3120,
NORWAY,2022,Jan,1/1/2022,3,0,3,56658,
PAKISTAN,2022,Jan,1/1/2022,5,5,0,99589,
PANAMA,2022,Jan,1/1/2022,96,127,21,2845566.71,
PERU,2022,Jan,1/1/2022,55,291,0,6389905,
POLAND,2022,Jan,1/1/2022,24,26,0,725566.4,
PORTUGAL,2022,Jan,1/1/2022,4,4,0,77978.4,
PUERTO RICO,2022,Jan,1/1/2022,3,4,0,36933.47,
ROMANIA,2022,Jan,1/1/2022,1,1,0,26110.5,
RUSSIA,2022,Jan,1/1/2022,4,13,0,365424.28,
SOMALIA,2022,Jan,1/1/2022,1,1,0,20800,
SOUTH AFRICA,2022,Jan,1/1/2022,1,2,0,24600,
SOUTH KOREA,2022,Jan,1/1/2022,33,67,3,1123282.39,
SPAIN,2022,Jan,1/1/2022,21,31,1,747774.51,
SRI LANKA,2022,Jan,1/1/2022,1,1,0,5802.83,
SWITZERLAND,2022,Jan,1/1/2022,10,0,10,3374155,
TAIWAN,2022,Jan,1/1/2022,11,50,2,1545354.92,
THAILAND,2022,Jan,1/1/2022,2,2,0,15958,
TRINIDAD AND TOBAGO,2022,Jan,1/1/2022,5,21,0,336673,
TUNISIA,2022,Jan,1/1/2022,3,3,0,74964,
TURKEY,2022,Jan,1/1/2022,17,40,5,83068918.42,
UKRAINE,2022,Jan,1/1/2022,5,19,0,531112,
UNITED ARAB EMIRATES,2022,Jan,1/1/2022,8,12,4,90026,
UNITED KINGDOM,2022,Jan,1/1/2022,20,24,0,550851,
URUGUAY,2022,Jan,1/1/2022,1,1,0,15698.56,
US VIRGIN ISLANDS,2022,Jan,1/1/2022,9,2,7,24500893,
USA,2022,Jan,1/1/2022,1239,1486,257,194691779.8,
VENEZUELA,2022,Jan,1/1/2022,1,1,0,2710,
ALGERIA,2022,Feb,2/1/2022,1,0,1,16590148,
ARGENTINA,2022,Feb,2/1/2022,1,0,1,27500000,
ARUBA,2022,Feb,2/1/2022,3,0,3,7799344,
AUSTRALIA,2022,Feb,2/1/2022,1,1,0,4576,
BARBADOS,2022,Feb,2/1/2022,2,2,0,2054.55,
BELGIUM,2022,Feb,2/1/2022,35,77,0,1606703.81,
BRAZIL,2022,Feb,2/1/2022,148,322,0,7747513.3,
CANADA,2022,Feb,2/1/2022,28,38,0,723750.92,
CHILE,2022,Feb,2/1/2022,6,37,0,685796.89,
CHINA,2022,Feb,2/1/2022,585,976,9,26298589.38,
CHINA,2022,Feb,2/1/2022,31,65,0,1469179.28,
COLOMBIA,2022,Feb,2/1/2022,52,296,0,7001906.54,
COSTA RICA,2022,Feb,2/1/2022,15,50,0,858110.76,
DENMARK,2022,Feb,2/1/2022,1,3,0,41988,
DOMINICAN REPUBLIC,2022,Feb,2/1/2022,82,186,5,30161222.09,
ECUADOR,2022,Feb,2/1/2022,4,4,0,54516,
EGYPT,2022,Feb,2/1/2022,7,7,0,162000,
EL SALVADOR,2022,Feb,2/1/2022,5,74,0,1891867.69,
FRANCE,2022,Feb,2/1/2022,68,68,0,1265762.79,
GERMANY,2022,Feb,2/1/2022,8,14,0,243558.74,
GUATEMALA,2022,Feb,2/1/2022,29,102,6,6930431.91,
HONDURAS,2022,Feb,2/1/2022,55,168,0,3905093.24,
INDIA,2022,Feb,2/1/2022,100,229,0,5345618.67,
INDONESIA,2022,Feb,2/1/2022,31,203,0,5059053.18,
IRELAND,2022,Feb,2/1/2022,2,2,0,53263,
ITALY,2022,Feb,2/1/2022,5,6,0,92344.52,
IVORY COAST,2022,Feb,2/1/2022,3,5,0,62416.69,
JAMAICA,2022,Feb,2/1/2022,9,30,0,227281.2,
JAPAN,2022,Feb,2/1/2022,4,2,2,67489,
JORDAN,2022,Feb,2/1/2022,4,4,0,17353,
LITHUANIA,2022,Feb,2/1/2022,3,3,0,77955.69,
MALAYSIA,2022,Feb,2/1/2022,4,4,0,53943.42,
MARTINIQUE,2022,Feb,2/1/2022,2,2,0,18095,
MAURITANIA,2022,Feb,2/1/2022,1,1,0,29120,
MEXICO,2022,Feb,2/1/2022,25,105,0,2275240.6,
MOROCCO,2022,Feb,2/1/2022,1,1,0,29400,
NETHERLANDS,2022,Feb,2/1/2022,26,31,0,608607.83,
NICARAGUA,2022,Feb,2/1/2022,11,0,11,7131429.6,
NORWAY,2022,Feb,2/1/2022,4,4,0,111219.78,
OMAN,2022,Feb,2/1/2022,1,2,0,45400,
PAKISTAN,2022,Feb,2/1/2022,1,1,0,18416,
PANAMA,2022,Feb,2/1/2022,64,76,0,1109178.17,
PERU,2022,Feb,2/1/2022,33,138,0,2863029.32,
POLAND,2022,Feb,2/1/2022,7,8,0,224300,
PORTUGAL,2022,Feb,2/1/2022,2,4,0,101981,
PUERTO RICO,2022,Feb,2/1/2022,7,13,0,237883.25,
RUSSIA,2022,Feb,2/1/2022,1,1,0,28914.88,
SENEGAL,2022,Feb,2/1/2022,3,5,0,138753,
SINGAPORE,2022,Feb,2/1/2022,2,11,0,256657,
SOUTH AFRICA,2022,Feb,2/1/2022,2,3,0,51600,
SOUTH KOREA,2022,Feb,2/1/2022,32,62,0,1100450.04,
SPAIN,2022,Feb,2/1/2022,44,75,0,1639065.66,
SRI LANKA,2022,Feb,2/1/2022,1,1,0,11669.98,
SWITZERLAND,2022,Feb,2/1/2022,10,0,10,3641507,
TAIWAN,2022,Feb,2/1/2022,15,19,0,299188.3,
THAILAND,2022,Feb,2/1/2022,3,1,2,48994,
TOGO,2022,Feb,2/1/2022,1,1,0,26670,
TRINIDAD AND TOBAGO,2022,Feb,2/1/2022,6,6,0,120425,
TUNISIA,2022,Feb,2/1/2022,3,3,0,74658,
TURKEY,2022,Feb,2/1/2022,18,27,1,28015999.51,
UKRAINE,2022,Feb,2/1/2022,1,2,0,57780,
UNITED ARAB EMIRATES,2022,Feb,2/1/2022,3,4,0,16395,
UNITED KINGDOM,2022,Feb,2/1/2022,6,9,0,221815.26,
URUGUAY,2022,Feb,2/1/2022,1,1,0,21100,
US VIRGIN ISLANDS,2022,Feb,2/1/2022,11,1,10,24857376,
USA,2022,Feb,2/1/2022,882,1275,57,122963585.1,
ANTIGUA AND BARBUDA,2022,Mar,3/1/2022,6,0,6,17632365,
ARGENTINA,2022,Mar,3/1/2022,9,25,4,641033,
ARUBA,2022,Mar,3/1/2022,2,2,0,9900,
BARBADOS,2022,Mar,3/1/2022,1,1,0,11325.85,
BELGIUM,2022,Mar,3/1/2022,20,41,0,853941.58,
BRAZIL,2022,Mar,3/1/2022,94,244,1,7965704.57,
CANADA,2022,Mar,3/1/2022,48,57,0,1051328.2,
CHILE,2022,Mar,3/1/2022,16,47,0,825841.5,
CHINA,2022,Mar,3/1/2022,543,922,0,18718211.07,
CHINA,2022,Mar,3/1/2022,28,56,0,1236506.93,
COLOMBIA,2022,Mar,3/1/2022,47,214,0,5019587.12,
COSTA RICA,2022,Mar,3/1/2022,5,14,0,266495.34,
DENMARK,2022,Mar,3/1/2022,3,5,0,64908.42,
DOMINICAN REPUBLIC,2022,Mar,3/1/2022,79,172,0,3112731.6,
ECUADOR,2022,Mar,3/1/2022,3,3,0,41458.25,
EGYPT,2022,Mar,3/1/2022,9,22,0,436319,
EL SALVADOR,2022,Mar,3/1/2022,3,20,0,500937.61,
FRANCE,2022,Mar,3/1/2022,43,43,0,845065.89,
GERMANY,2022,Mar,3/1/2022,7,7,0,111969.04,
GUATEMALA,2022,Mar,3/1/2022,32,121,1,2714839.53,
HONDURAS,2022,Mar,3/1/2022,63,204,0,4718642.84,
INDIA,2022,Mar,3/1/2022,164,372,2,8659265.91,
INDONESIA,2022,Mar,3/1/2022,26,125,6,7101993.5,
IRELAND,2022,Mar,3/1/2022,1,3,0,78750,
ITALY,2022,Mar,3/1/2022,8,9,0,185521.12,
IVORY COAST,2022,Mar,3/1/2022,2,3,0,43817,
JAMAICA,2022,Mar,3/1/2022,13,24,0,275663.85,
JAPAN,2022,Mar,3/1/2022,45,9,39,333786,
MALAYSIA,2022,Mar,3/1/2022,8,11,0,89832.3,
MARTINIQUE,2022,Mar,3/1/2022,2,2,0,8345,
MAURITANIA,2022,Mar,3/1/2022,2,2,0,58800,
MEXICO,2022,Mar,3/1/2022,42,112,0,2358797.06,
MOROCCO,2022,Mar,3/1/2022,6,9,0,262840,
NETHERLANDS,2022,Mar,3/1/2022,33,119,0,2462627.12,
NETHERLANDS ANTILLES,2022,Mar,3/1/2022,9,9,0,76680,
NICARAGUA,2022,Mar,3/1/2022,8,0,8,7129856,
NORWAY,2022,Mar,3/1/2022,2,2,0,53976,
OMAN,2022,Mar,3/1/2022,3,13,0,376551,
PAKISTAN,2022,Mar,3/1/2022,4,5,0,110075,
PANAMA,2022,Mar,3/1/2022,44,81,0,1080414.38,
PERU,2022,Mar,3/1/2022,39,203,0,4269480,
POLAND,2022,Mar,3/1/2022,4,8,0,216505,
PORTUGAL,2022,Mar,3/1/2022,8,9,0,178145,
PUERTO RICO,2022,Mar,3/1/2022,5,20,0,378768.24,
RUSSIA,2022,Mar,3/1/2022,4,18,0,421680,
SENEGAL,2022,Mar,3/1/2022,1,2,0,55711,
SINGAPORE,2022,Mar,3/1/2022,1,1,0,11425,
SOUTH AFRICA,2022,Mar,3/1/2022,1,1,0,1420,
SOUTH KOREA,2022,Mar,3/1/2022,88,139,6,2885531.89,
SPAIN,2022,Mar,3/1/2022,28,63,0,1228324.81,
SWITZERLAND,2022,Mar,3/1/2022,15,0,15,8231592,
TAIWAN,2022,Mar,3/1/2022,15,17,0,229982.75,
THAILAND,2022,Mar,3/1/2022,10,2,9,129738.44,
TRINIDAD AND TOBAGO,2022,Mar,3/1/2022,11,35,0,526365.62,
TUNISIA,2022,Mar,3/1/2022,2,2,0,49805,
TURKEY,2022,Mar,3/1/2022,37,82,3,66194953.31,
UNITED ARAB EMIRATES,2022,Mar,3/1/2022,5,13,0,171311.25,
UNITED KINGDOM,2022,Mar,3/1/2022,27,39,0,911173,
URUGUAY,2022,Mar,3/1/2022,2,2,0,38004.22,
US VIRGIN ISLANDS,2022,Mar,3/1/2022,6,0,6,14577724,
USA,2022,Mar,3/1/2022,959,1289,61,88339285.3,
ARGENTINA,2022,Apr,4/1/2022,7,9,3,221590.4,
BARBADOS,2022,Apr,4/1/2022,1,1,0,16329.33,
BELGIUM,2022,Apr,4/1/2022,63,138,0,3035625.41,
BRAZIL,2022,Apr,4/1/2022,119,234,2,13154321.41,
CANADA,2022,Apr,4/1/2022,77,87,1,9285538.57,
CHILE,2022,Apr,4/1/2022,20,33,0,655629.12,
CHINA,2022,Apr,4/1/2022,241,416,0,7738881.02,
CHINA,2022,Apr,4/1/2022,35,102,0,2483486.6,
COLOMBIA,2022,Apr,4/1/2022,72,311,6,7193241.15,
COSTA RICA,2022,Apr,4/1/2022,11,61,0,977427.44,
DENMARK,2022,Apr,4/1/2022,4,5,0,45285.72,
DOMINICAN REPUBLIC,2022,Apr,4/1/2022,71,192,3,11433637.65,
ECUADOR,2022,Apr,4/1/2022,4,7,0,88039.5,
EGYPT,2022,Apr,4/1/2022,8,18,0,436686.5,
EL SALVADOR,2022,Apr,4/1/2022,3,36,0,955654.74,
FINLAND,2022,Apr,4/1/2022,1,1,0,17700,
FRANCE,2022,Apr,4/1/2022,82,103,0,2042677.25,
GERMANY,2022,Apr,4/1/2022,12,17,0,288827.59,
GUATEMALA,2022,Apr,4/1/2022,26,60,8,9150829.02,
GUYANA,2022,Apr,4/1/2022,2,20,0,499500,
HAITI,2022,Apr,4/1/2022,1,2,0,22784,
HONDURAS,2022,Apr,4/1/2022,89,123,2,11525433.49,
INDIA,2022,Apr,4/1/2022,39,83,0,1776498.61,
INDONESIA,2022,Apr,4/1/2022,33,146,9,11560976.88,
IRELAND,2022,Apr,4/1/2022,2,2,0,53659.78,
ITALY,2022,Apr,4/1/2022,5,12,0,157354,
IVORY COAST,2022,Apr,4/1/2022,1,1,0,18875,
JAMAICA,2022,Apr,4/1/2022,6,7,0,105506.86,
JAPAN,2022,Apr,4/1/2022,16,4,12,181868.9,
LEBANON,2022,Apr,4/1/2022,1,2,0,41620,
LITHUANIA,2022,Apr,4/1/2022,1,1,0,26649,
MALAYSIA,2022,Apr,4/1/2022,4,32,0,785912.3,
MALTA,2022,Apr,4/1/2022,1,2,0,55476,
MARTINIQUE,2022,Apr,4/1/2022,1,1,0,2812,
MAURITANIA,2022,Apr,4/1/2022,2,2,0,58800,
MEXICO,2022,Apr,4/1/2022,47,143,2,5093747.46,
MOROCCO,2022,Apr,4/1/2022,10,12,0,339597.86,
NETHERLANDS,2022,Apr,4/1/2022,66,159,0,3594937.35,
NETHERLANDS ANTILLES,2022,Apr,4/1/2022,4,1,3,9339787,
NORWAY,2022,Apr,4/1/2022,7,8,0,223502.5,
OMAN,2022,Apr,4/1/2022,2,3,0,86520,
PAKISTAN,2022,Apr,4/1/2022,1,1,0,18416,
PANAMA,2022,Apr,4/1/2022,135,51,92,6568739,
PERU,2022,Apr,4/1/2022,26,150,0,3178785,
POLAND,2022,Apr,4/1/2022,33,37,0,1026517.7,
PORTUGAL,2022,Apr,4/1/2022,3,3,0,58873.62,
PUERTO RICO,2022,Apr,4/1/2022,6,19,0,330576.35,
ROMANIA,2022,Apr,4/1/2022,1,1,0,12081,
RUSSIA,2022,Apr,4/1/2022,3,8,0,216171.1,
SENEGAL,2022,Apr,4/1/2022,2,2,0,56364,
SOUTH AFRICA,2022,Apr,4/1/2022,1,1,0,26430,
SOUTH KOREA,2022,Apr,4/1/2022,38,67,0,1101442.65,
SPAIN,2022,Apr,4/1/2022,21,27,4,7724530.68,
SRI LANKA,2022,Apr,4/1/2022,1,1,0,9299,
SWITZERLAND,2022,Apr,4/1/2022,8,0,8,2240252,
TAIWAN,2022,Apr,4/1/2022,9,12,0,154638.98,
THAILAND,2022,Apr,4/1/2022,11,4,7,90804.04,
TRINIDAD AND TOBAGO,2022,Apr,4/1/2022,11,26,2,8929541.46,
TUNISIA,2022,Apr,4/1/2022,2,2,0,49312,
TURKEY,2022,Apr,4/1/2022,22,27,6,74713054.94,
UKRAINE,2022,Apr,4/1/2022,4,18,0,494670,
UNITED ARAB EMIRATES,2022,Apr,4/1/2022,2,2,0,10440,
UNITED KINGDOM,2022,Apr,4/1/2022,15,21,0,466005,
US VIRGIN ISLANDS,2022,Apr,4/1/2022,10,0,10,33036059,
USA,2022,Apr,4/1/2022,1140,1617,91,94611517.82,
ALGERIA,2022,May,5/1/2022,2,1,1,27516320,
ARGENTINA,2022,May,5/1/2022,5,7,0,159337.7,
ARUBA,2022,May,5/1/2022,2,0,2,8469650,
BARBADOS,2022,May,5/1/2022,1,0,1,5000703,
BELGIUM,2022,May,5/1/2022,81,225,0,4816923.89,
BRAZIL,2022,May,5/1/2022,167,324,0,8338453.29,
CANADA,2022,May,5/1/2022,63,72,0,1334123.31,
CHILE,2022,May,5/1/2022,14,16,0,283610,
CHINA,2022,May,5/1/2022,489,802,0,14953245.26,
CHINA,2022,May,5/1/2022,31,49,0,1009789.76,
COLOMBIA,2022,May,5/1/2022,45,190,0,4594063.59,
COSTA RICA,2022,May,5/1/2022,6,12,0,211345.68,
DENMARK,2022,May,5/1/2022,4,5,0,22401.4,
DOMINICAN REPUBLIC,2022,May,5/1/2022,48,109,5,12508710.77,
ECUADOR,2022,May,5/1/2022,2,4,0,31047,
EGYPT,2022,May,5/1/2022,1,1,0,19633.97,
EL SALVADOR,2022,May,5/1/2022,5,28,0,509436.91,
FRANCE,2022,May,5/1/2022,59,106,0,2178721.59,
FRENCH GUIANA,2022,May,5/1/2022,1,1,0,11735,
GERMANY,2022,May,5/1/2022,16,29,0,384253.76,
GREECE,2022,May,5/1/2022,1,1,0,22980,
GUADELOUPE,2022,May,5/1/2022,2,2,0,19095,
GUATEMALA,2022,May,5/1/2022,27,39,0,662855.37,
GUYANA,2022,May,5/1/2022,1,20,0,499500,
HONDURAS,2022,May,5/1/2022,65,181,0,4158638.89,
INDIA,2022,May,5/1/2022,180,391,1,9109672.97,
INDONESIA,2022,May,5/1/2022,27,28,11,9408253.75,
IRELAND,2022,May,5/1/2022,6,11,0,280203,
ITALY,2022,May,5/1/2022,7,9,0,191078.03,
JAMAICA,2022,May,5/1/2022,7,47,0,328229.8,
JAPAN,2022,May,5/1/2022,18,7,13,155391,
LEBANON,2022,May,5/1/2022,1,1,0,12753,
LITHUANIA,2022,May,5/1/2022,1,1,0,26743,
MALAYSIA,2022,May,5/1/2022,9,24,0,511563.35,
MARTINIQUE,2022,May,5/1/2022,4,4,0,53695,
MEXICO,2022,May,5/1/2022,32,107,0,2226553.46,
MOROCCO,2022,May,5/1/2022,5,14,0,257565.76,
NETHERLANDS,2022,May,5/1/2022,82,165,0,3851388.55,
NETHERLANDS ANTILLES,2022,May,5/1/2022,6,6,0,44973,
NORWAY,2022,May,5/1/2022,3,3,0,81652,
PAKISTAN,2022,May,5/1/2022,2,2,0,41995,
PANAMA,2022,May,5/1/2022,33,32,2,14858978.06,
PARAGUAY,2022,May,5/1/2022,3,3,0,61432.38,
PERU,2022,May,5/1/2022,39,249,0,5342783.31,
PHILIPPINES,2022,May,5/1/2022,2,5,0,111076,
POLAND,2022,May,5/1/2022,19,23,0,601536.8,
PORTUGAL,2022,May,5/1/2022,4,8,0,176818.45,
PUERTO RICO,2022,May,5/1/2022,1,1,0,10908.84,
RUSSIA,2022,May,5/1/2022,7,10,5,15127628,
SAUDI ARABIA,2022,May,5/1/2022,1,1,0,18000,
SENEGAL,2022,May,5/1/2022,1,3,0,83045,
SLOVENIA,2022,May,5/1/2022,2,3,0,1505,
SOMALIA,2022,May,5/1/2022,2,2,0,38070,
SOUTH AFRICA,2022,May,5/1/2022,3,12,0,250389.6,
SOUTH KOREA,2022,May,5/1/2022,37,52,1,860705.95,
SPAIN,2022,May,5/1/2022,21,30,0,524616.57,
SRI LANKA,2022,May,5/1/2022,2,3,0,24485.41,
SWEDEN,2022,May,5/1/2022,1,1,0,3796,
SWITZERLAND,2022,May,5/1/2022,13,0,13,3045581,
TAIWAN,2022,May,5/1/2022,24,121,0,2121047.48,
THAILAND,2022,May,5/1/2022,6,3,3,91335.9,
TRINIDAD AND TOBAGO,2022,May,5/1/2022,8,48,0,726680,
